path,category,reason,risk_level,referenced_by,recommended_action
expfam/figures/fixed_official/fig_fixed_exp4_mismatch_all_conditions.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/fixed_official/fig_fixed_exp4_mismatch_max_ratios.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/fixed_official/fig_fixed_exp4_mismatch_max_ratios.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/fixed_official/fig_fixed_exp4_mismatch_plot_values.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/common_reconstruction_overview.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/common_reconstruction_overview.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k1.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k1.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k3.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k3.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k6.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_F_heatmap_k6.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_k3_factor_top_features_heatmap_for_text.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_k3_factor_top_features_heatmap_for_text.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_factor_interpretation_for_text.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_reconstruction_k_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/cora_reconstruction_k_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_F_heatmap_k5.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_F_heatmap_k5.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_F_heatmap_k8.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_F_heatmap_k8.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_reconstruction_k_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/movielens_reconstruction_k_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_F_heatmap_k3.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_F_heatmap_k3.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_F_heatmap_k6.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_F_heatmap_k6.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_reconstruction_k3_k6.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/common_reconstruction_eval/wine_reconstruction_k3_k6.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_k_bic_curve.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_k_bic_curve.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_k_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_k_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_z_best_ap.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_z_best_ap.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_z_best_bic.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_k_sweep/cora_balanced_z_best_bic.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_subset_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_subset_pilot/cora_balanced_z_by_label.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_subset_pilot/cora_balanced_z_by_label.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_subset_pilot/cora_subset_strategy_comparison.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_balanced_subset_pilot/cora_subset_strategy_comparison.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_heldout_metrics_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_heldout_metrics_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_k_sweep_metrics_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_k_sweep_metrics_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_z_k3_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_z_k3_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_z_k6_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_clean/cora_z_k6_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_z_k3.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_z_k3.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_z_k6.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_heldout_link_prediction/cora_heldout_z_k6.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_network_stats_vs_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_network_stats_vs_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_prediction_vs_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_prediction_vs_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_runtime_vs_pairs.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_runtime_vs_pairs.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_z_n700.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_scaling_heldout/cora_scaling_z_n700.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/cora_subset_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_bernoulli_t80_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_bernoulli_t80_pilot/movielens_bernoulli_t80_heldout_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_bernoulli_t80_pilot/movielens_bernoulli_t80_heldout_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_bernoulli_t80_pilot/movielens_bernoulli_t80_k_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
